enterprise_id,period,sector,region,ca_segment,n_employes,gt_ca_reel,gt_benefice_reel,gt_tva_active,gt_tva_compliance,gt_is_active,gt_is_compliance,gt_imf_active,gt_imf_compliance,gt_tpu_active,gt_tpu_compliance,obs_ca_declare,obs_tva_declaree,obs_tva_assujetti_declare,obs_is_declare,obs_benefice_declare,obs_tpu_paye,obs_retard_paiement_jours,obs_has_compte_bancaire,obs_utilise_facturation_elec,obs_a_ete_audite,obs_n_employes_declare,obs_ratio_sous_declaration,obs_tva_missing,obs_is_missing,obs_benefice_missing,obs_tpu_missing,label_tva_non_conforme,label_is_non_conforme,label_tpu_non_conforme,label_any_non_conforme
ENT_00089,2022_2024,services,Aného,informal,3,19333783.21880184,376669.8045114407,0,0.8924309762988177,0,0.5384372429187618,0,0.7930973640726767,1,0.1011330834264028,9607956.93504025,0.0,0,0.0,265137.68678192626,0.0,27,0,0,0,2,0.496951725707602,0,0,0,0,0,0,1,1
ENT_00090,2022_2024,transport,Atakpamé,large,76,436080134.9263948,7433313.813499562,1,0.9704265827470018,1,0.3566429190127664,1,0.8772223958918446,0,0.6261626727007475,343134026.0015213,,1,,5013713.228858292,,11,1,1,0,64,0.7868600253011716,1,1,0,1,0,1,0,1
ENT_00091,2022_2024,agriculture,Atakpamé,rsi,17,91225789.67774892,5878777.765489692,1,0.7652949114937957,0,0.6272134875347796,0,0.9046973434340834,0,0.251775909085536,50943057.561430044,11642457.868016033,1,0.0,,,10,1,1,0,14,0.5584282442649622,0,0,1,1,0,0,0,0
ENT_00092,2022_2024,restauration,Aného,informal,3,11218646.200858174,838528.110179947,0,0.9198951361580568,0,0.8843139657236885,0,0.7563310903159194,1,0.2062988849959207,6804862.789920276,0.0,0,0.0,569789.3054034412,,9,1,0,0,2,0.6065671978673983,0,0,0,1,0,0,1,1
ENT_00093,2022_2024,restauration,Dapaong,rsi,8,51199026.67093746,1958750.7912599891,0,0.7567279255408355,0,0.3659856089922702,0,0.9175758165245256,0,0.3029173416065853,35075632.629461415,0.0,0,,800477.0856324462,,1,1,0,1,6,0.68508397346881,0,1,0,1,0,0,0,0
ENT_00094,2022_2024,commerce,Lomé,rsi,20,79257257.59484552,7398793.762012272,1,0.8993529099311552,0,0.2605692215248451,0,0.9814603022961396,0,0.5855658212144977,49650559.00807496,13323587.510606246,1,0.0,4196010.535606383,,18,1,0,0,17,0.6264481072747081,0,0,0,1,0,0,0,0
ENT_00095,2022_2024,agriculture,Dapaong,informal,4,22033707.1221162,389658.4962185873,0,0.8668691169680257,0,0.8296006880436224,0,0.9482166462188504,1,0.2745629266287244,15659256.404719437,0.0,0,0.0,267314.3979976869,0.0,13,1,0,0,3,0.7106954956754215,0,0,0,0,0,0,1,1
ENT_00096,2022_2024,agriculture,Tsévié,rsi,28,94694226.29742046,5221842.226144424,1,0.8194652509022432,0,0.1719688163927346,0,0.9103164173066566,0,0.4518164858863736,74016181.25145638,15303078.343390308,1,0.0,,,20,1,1,0,23,0.7816335181722969,0,0,1,1,0,0,0,0
ENT_00097,2022_2024,commerce,Tsévié,informal,5,27039617.70267429,2461468.228301689,0,0.8328555855475267,0,0.6475566705475866,0,0.9456542329390571,1,0.0997388218640494,24014825.68978289,0.0,0,0.0,2148467.295784483,0.0,34,0,0,0,4,0.8881348084816955,0,0,0,0,0,0,1,1
ENT_00098,2022_2024,industrie,Sokodé,large,164,698198852.2045406,56150851.0889068,1,0.887222567219721,1,0.8300594207284459,1,0.9339798373789284,0,0.0862462898596112,567430081.137479,110312550.55320457,1,12591189.81026168,51064541.57251071,,0,1,0,0,139,0.8127055484921474,0,0,0,1,0,0,0,0
ENT_00099,2022_2024,services,Atakpamé,large,308,1643192664.3723595,73063712.97176106,1,0.8506175367693534,1,0.7174780892941901,1,0.8721938349138759,0,0.4397494943585903,1303795913.327011,265047079.38834703,1,13383681.5946636,53354750.04880426,,18,1,1,0,261,0.793452856500558,0,0,0,1,0,0,0,0
ENT_00100,2022_2024,transport,Tsévié,informal,1,4468487.401042319,339241.2067057443,0,0.7138175788597948,0,0.6580203100168456,0,0.8347809166927862,1,0.2082935232426386,3654503.4084132616,0.0,0,0.0,264357.2854004657,,6,1,0,0,0,0.8178390315167527,0,0,0,1,0,0,1,1
ENT_00101,2022_2024,services,Aného,informal,6,15007806.415612966,440529.53700063744,0,0.7209426718676457,0,0.6594469215908996,0,0.952315613841028,1,0.2756198571039837,11416787.384712536,0.0,0,0.0,358584.0727544728,0.0,0,0,1,0,5,0.7607232575198591,0,0,0,0,0,0,1,1
ENT_00102,2022_2024,BTP,Aného,informal,1,12973352.574807692,1350652.8516120072,0,0.6370012470710482,0,0.6854059060085944,0,0.939755589900711,1,0.6069421904516263,10335598.625304032,0.0,0,0.0,1322453.578481868,0.0,3,1,1,0,0,0.7966790824273301,0,0,0,0,0,0,0,0
ENT_00103,2022_2024,transport,Tsévié,informal,2,12794780.24135282,1165879.2651668007,0,0.8757905824688468,0,0.6937771311309049,0,0.6986870592048106,1,0.2365756224181477,6548617.2059129365,0.0,0,,,1.0,9,1,0,0,1,0.5118194359249532,0,1,1,0,0,0,1,1
ENT_00104,2022_2024,agriculture,Tsévié,informal,1,12238605.251988634,729661.7923928194,0,0.7432202105775653,0,0.3789255376393668,0,0.920210480649343,1,0.4204821389976268,6241268.09577581,0.0,0,0.0,459367.2452351064,0.0,3,0,0,0,0,0.5099656347492436,0,0,0,0,0,0,0,0
ENT_00105,2022_2024,transport,Kara,informal,2,9299100.828838143,283909.70370452694,0,0.7642448221505505,0,0.5862287155906066,0,0.971257405135348,1,0.2096785343591863,7064146.249145431,0.0,0,0.0,,0.0,0,0,0,0,1,0.759659065878528,0,0,1,0,0,0,1,1
ENT_00106,2022_2024,industrie,Dapaong,rsi,7,47452932.93039805,2693098.940067951,0,0.8670292546775538,0,0.5951291020230658,0,0.9528026564310876,0,0.3028536562870495,19262358.842247896,0.0,0,,2220185.2336464045,,6,1,1,0,5,0.4059255698799716,0,1,0,1,0,0,0,0
ENT_00107,2022_2024,services,Lomé,rsi,27,63661483.16990133,8134414.169528797,1,0.8635878691375367,0,0.6906277024760002,0,0.9311096966039796,0,0.0940450768440642,41255694.07361709,11916381.68765408,1,0.0,5600453.54984353,,6,1,1,0,22,0.6480479564623539,0,0,0,1,0,0,0,0
ENT_00108,2022_2024,services,Lomé,informal,6,25256871.009832155,744882.5981689151,0,0.8987688722238633,0,0.8251117372688989,0,0.6200550639652439,1,0.4741105446848822,17665315.307365153,0.0,0,0.0,548727.170578653,1.0,6,1,0,0,5,0.6994261205391707,0,0,0,0,0,0,0,0
ENT_00109,2022_2024,services,Sokodé,rsi,8,46529427.11719662,2873099.5459352136,0,0.7783869424400883,0,0.5157945712631001,0,0.7620342782690301,0,0.4666857870763787,33971283.567081995,0.0,0,0.0,,,12,1,0,0,6,0.7301031985955118,0,0,1,1,0,0,0,0
ENT_00110,2022_2024,restauration,Aného,informal,1,10419556.356687663,34611.60838161467,0,0.8036656521660299,0,0.7439966160032797,0,0.58321540315371,1,0.4762695724885488,6939989.180974025,0.0,0,,31301.42416436172,1.0,0,1,1,0,0,0.6660541911191525,0,1,0,0,0,0,0,0
ENT_00111,2022_2024,commerce,Sokodé,informal,3,16624067.743815204,1927843.8195364303,0,0.8202793499346305,0,0.6564816843018269,0,0.7522657010332734,1,0.0983999527562498,11860254.821639134,0.0,0,,1809034.9102615663,0.0,98,0,0,0,2,0.7134387927438282,0,1,0,0,0,0,1,1
ENT_00112,2022_2024,restauration,Kara,large,337,1301953605.6230662,134276351.73138684,1,0.7045907933714743,1,0.5329446315222971,1,0.9879270798582158,0,0.4084921965391489,1127125504.111656,192537994.8403886,1,20618562.05879147,81079762.33441919,,11,0,1,1,286,0.8657186394689202,0,0,0,1,0,0,0,0
ENT_00113,2022_2024,industrie,Tsévié,informal,3,17323005.46155518,976432.1040694404,0,0.8879292124277499,0,0.6393100074001847,0,0.9348620924086838,1,0.4349126295243988,16070241.382178333,0.0,0,0.0,858301.6883131393,0.0,0,0,0,0,2,0.9276820594349464,0,0,0,0,0,0,0,0
ENT_00114,2022_2024,industrie,Lomé,informal,2,14127688.799100438,1380240.2087190836,0,0.7875201309363797,0,0.7587724733881457,0,0.942440702200595,1,0.1524072895113853,9794718.91523524,0.0,0,0.0,1089437.9018592765,0.0,31,0,0,0,1,0.693299452905482,0,0,0,0,0,0,1,1
ENT_00115,2022_2024,restauration,Sokodé,rsi,3,32956727.26113068,3508239.987268184,0,0.7728873641140922,0,0.6129488769972695,0,0.902798194326502,0,0.3634407210201,19638971.06386853,0.0,0,0.0,,,5,0,0,0,2,0.5959017383085494,0,0,1,1,0,0,0,0
ENT_00116,2022_2024,transport,Lomé,rsi,40,66551435.14420227,3132121.413412791,1,0.7000418790052979,0,0.6674629678356923,0,0.8389244412541149,0,0.3736128860038891,37651524.81470404,9101903.849172598,1,0.0,2905060.829519473,,7,1,0,0,34,0.5657507570365913,0,0,0,1,0,0,0,0
ENT_00117,2022_2024,services,Dapaong,rsi,13,72308518.228751,5596077.277905225,1,0.907180130916384,0,0.7667235799194176,0,0.9083724184096736,0,0.0431453384570249,46758510.62940569,,1,0.0,5239972.672893873,,20,1,0,0,11,0.6466528671142617,1,0,0,1,0,0,0,0
ENT_00118,2022_2024,transport,Tsévié,informal,1,12621926.004560117,673508.2372105665,0,0.7710307165329959,0,0.5367389725318967,0,0.9367498728482428,1,0.2145265486796393,8540749.599131297,,0,0.0,610955.039347517,0.0,36,0,0,0,0,0.6766597741141606,1,0,0,0,0,0,1,1
ENT_00119,2022_2024,transport,Aného,rsi,8,70348842.22733769,7597183.122278265,1,0.4851842488525362,0,0.6293471033685599,0,0.6868405822092835,0,0.2783870841108594,43866580.61036438,,1,0.0,5281863.04503578,,3,0,0,0,6,0.6235579608916114,1,0,0,1,1,0,0,1
ENT_00120,2022_2024,restauration,Tsévié,informal,1,11487536.497222863,341372.0836941226,0,0.8567982143926756,0,0.6992734241524894,0,0.801228294348995,1,0.1532325870960074,9288168.424252331,0.0,0,0.0,236716.674433995,0.0,8,0,0,0,0,0.8085431046506592,0,0,0,0,0,0,1,1
ENT_00121,2022_2024,commerce,Tsévié,informal,5,10735778.456981117,1327556.7040809095,0,0.828085839358408,0,0.4118006192227324,0,0.8078743700742789,1,0.0848725830076401,7511286.727798966,,0,0.0,778818.7246267899,0.0,4,0,0,0,4,0.6996499376265192,1,0,0,0,0,0,1,1
ENT_00122,2022_2024,services,Tsévié,informal,2,12547982.47426872,521853.1144601672,0,0.8292411300781259,0,0.4516855677232811,0,0.9074917742648102,1,0.3248686383082311,7121199.750536951,0.0,0,0.0,435440.4677031832,0.0,5,0,0,0,1,0.5675175085030524,0,0,0,0,0,0,0,0
ENT_00123,2022_2024,commerce,Aného,rsi,6,37493136.96719835,1077456.355821842,0,0.6498657403048352,0,0.6979903216350546,0,0.916208620505242,0,0.107860538991214,31317145.688569944,0.0,0,0.0,830147.2942340492,,11,1,0,0,5,0.8352767525418959,0,0,0,1,0,0,0,0
ENT_00124,2022_2024,transport,Atakpamé,informal,4,13426450.072906358,1717749.7813254425,0,0.5776131948789658,0,0.471980354449974,0,0.4627766205552485,1,0.2361368549920416,5819627.091777922,,0,,,,4,0,0,0,3,0.4334449582858483,1,1,1,1,0,0,1,1
ENT_00125,2022_2024,transport,Lomé,informal,8,27106778.659655716,2755899.8052570075,0,0.7697676434313159,0,0.7631353041522959,0,0.8753300458153488,1,0.6126545313699026,20245559.452289592,0.0,0,0.0,1824943.1669485776,1.0,2,1,0,0,6,0.7468817931664453,0,0,0,0,0,0,0,0
ENT_00126,2022_2024,BTP,Dapaong,rsi,15,55569174.67932492,4922776.2148836525,0,0.5081204081827078,0,0.7257443523575222,0,0.8858142057465205,0,0.0861375319896941,15670225.90607516,0.0,0,,3718247.897681037,,1,0,1,0,12,0.2819949368782947,0,1,0,1,0,0,0,0
ENT_00127,2022_2024,industrie,Kara,informal,2,10362109.724779751,807050.7517503101,0,0.6243982016163905,0,0.3859671837656547,0,0.9015269536479352,1,0.3734100900506006,5786770.762082549,,0,0.0,667140.3020742384,,7,1,1,0,1,0.558454881851345,1,0,0,1,0,0,0,0
ENT_00128,2022_2024,industrie,Aného,informal,2,24457083.19397618,3670747.989536381,0,0.938265463105156,0,0.4131731907030018,0,0.7718411977655427,1,0.219223549153992,17323671.01270846,0.0,0,,2758955.329511663,0.0,2,1,0,0,1,0.708329397880746,0,1,0,0,0,0,1,1
ENT_00129,2022_2024,BTP,Atakpamé,large,114,835713446.1492614,62836686.95038759,1,0.8897279120478095,1,0.7581094604650817,1,0.8949787047909689,0,0.1905119833443514,544836213.9086472,144078274.8021672,1,13719745.60407926,57070220.51934537,,0,1,1,0,96,0.651941423724966,0,0,0,1,0,0,0,0
ENT_00130,2022_2024,transport,Dapaong,informal,2,28459143.9917241,212546.57681433056,0,0.9214527064768312,0,0.3709112113367173,0,0.8197331411259628,1,0.3476669080463224,25144967.106345497,0.0,0,0.0,99833.58117448956,0.0,20,1,0,0,1,0.8835461500056937,0,0,0,0,0,0,0,0
ENT_00131,2022_2024,transport,Atakpamé,large,73,408393056.662566,48197305.49889922,1,0.8711040184942077,1,0.7993432279874418,1,0.788620229254432,0,0.1967561307512868,290990239.81394655,62054697.87262314,1,10855699.55848886,31646466.39028509,,0,1,1,0,62,0.7125249439644041,0,0,0,1,0,0,0,0
ENT_00132,2022_2024,services,Kara,informal,1,6175088.293630852,424440.03217490745,0,0.6390824808780075,0,0.6220982114375838,0,0.9587446496725096,1,0.3118363000855547,4483590.696281221,0.0,0,0.0,220246.64729691108,0.0,2,1,1,0,0,0.7260771802899909,0,0,0,0,0,0,0,0
ENT_00133,2022_2024,industrie,Aného,informal,3,22095717.63556796,911070.2055637616,0,0.9171247369976764,0,0.5486195668919537,0,0.7199230756576991,1,0.4869196158586383,17848689.614609446,0.0,0,0.0,773739.298374505,1.0,1,0,1,1,2,0.807789541348864,0,0,0,0,0,0,0,0
ENT_00134,2022_2024,services,Aného,informal,4,17500400.0212247,2987881.737421335,0,0.7903159794738372,0,0.4301487285291325,0,0.7922045398669089,1,0.575633470312145,7672340.467184704,,0,,1857272.2460791373,,16,1,0,0,3,0.4384094339489152,1,1,0,1,0,0,0,0
ENT_00135,2022_2024,commerce,Aného,large,89,624609425.1436596,26900744.68965388,1,0.709640669694192,1,0.4953317082922744,1,0.8479403042476478,0,0.3667331467380319,633819435.0879707,91578202.89257972,1,3874286.9336551456,16592445.326902578,,3,0,1,0,75,1.0147452304969506,0,0,0,1,0,1,0,1
ENT_00136,2022_2024,restauration,Aného,large,96,571408249.7177505,8718367.211182144,1,0.8811831678530552,1,0.3775074757982666,1,0.9244097829031244,0,0.3486742644649436,464911403.3410974,85361981.61554374,1,1931512.5802849808,,,9,0,1,0,81,0.8136238907484138,0,0,1,1,0,1,0,1
ENT_00137,2022_2024,transport,Lomé,informal,2,17231644.27203026,1113791.0825484854,0,0.8260675342236555,0,0.6988496349957791,0,0.978678705933488,1,0.2507901310678479,7979675.351364691,0.0,0,0.0,639331.0289052298,1.0,34,0,0,0,1,0.4630826417602522,0,0,0,0,0,0,1,1
ENT_00138,2022_2024,commerce,Dapaong,rsi,9,49584686.966613695,292173.70825608855,0,0.7805051382250381,0,0.8796810995990093,0,0.8169476439664973,0,0.2138967180874166,38086685.65743898,0.0,0,0.0,179610.25165391152,,14,1,1,0,7,0.7681138671518378,0,0,0,1,0,0,0,0
ENT_00139,2022_2024,industrie,Kara,informal,5,24717591.21746769,2310037.7955307527,0,0.8339037723659245,0,0.5174824071475046,0,0.8850970189601293,1,0.1918043485191467,17333737.759846725,,0,0.0,1171438.0194107995,1.0,2,1,0,0,4,0.7012713175544845,1,0,0,0,0,0,1,1
ENT_00140,2022_2024,services,Atakpamé,informal,1,8520644.02151608,593220.8214647811,0,0.9166946867186015,0,0.4490706649476249,0,0.8564543806802059,1,0.1652104974262581,5248041.134106129,0.0,0,0.0,491697.1230261797,0.0,4,0,0,0,0,0.6159207121966287,0,0,0,0,0,0,1,1
ENT_00141,2022_2024,industrie,Atakpamé,rsi,10,41042087.31726148,3052216.77519218,0,0.9098331868693678,0,0.4243813965582392,0,0.6819687589246844,0,0.2643200143879355,19893949.47360721,0.0,0,0.0,1501713.8601520066,,7,0,1,0,8,0.4847207043789953,0,0,0,1,0,0,0,0
ENT_00142,2022_2024,BTP,Aného,large,187,820850505.2662243,83116026.70034367,1,0.9419198735694276,1,0.4552085729916472,1,0.945240878139853,0,0.1325775894122844,373958772.9702034,143894801.85205653,1,11691054.13111987,57134458.81437076,,8,1,0,0,158,0.4555747612641334,0,0,0,1,0,1,0,1
ENT_00143,2022_2024,industrie,Tsévié,large,76,309011699.6753942,7783735.391767205,1,0.9116022904464944,1,0.4773744344176397,1,0.8934731779395931,0,0.2841014472131642,176440400.61665303,49416423.55566898,1,,3621645.386484375,,8,0,0,0,64,0.5709829135984087,0,1,0,1,0,1,0,1
ENT_00144,2022_2024,restauration,Tsévié,informal,2,11898931.081314636,115756.41038714716,0,0.8460682996525876,0,0.574894561302201,0,0.9243989964559955,1,0.2907527719434271,7126614.282571917,0.0,0,0.0,,,2,1,1,0,1,0.5989289486484314,0,0,1,1,0,0,1,1
ENT_00145,2022_2024,commerce,Dapaong,informal,3,13313964.975943172,1350841.6307537777,0,0.8901826785646118,0,0.4276559301481037,0,0.6491775371489839,1,0.1593015858024342,9452898.637153847,0.0,0,0.0,802927.4681720155,0.0,17,0,0,0,2,0.7099987610177858,0,0,0,0,0,0,1,1
ENT_00146,2022_2024,industrie,Lomé,rsi,12,76566582.5801831,6360286.907251367,1,0.8286213463421478,0,0.7982855899889031,0,0.8156096070501205,0,0.2163110196553841,49240968.99919387,10244680.15223249,1,0.0,6399433.407971108,,0,1,1,0,10,0.6431130571568486,0,0,0,1,0,0,0,0
ENT_00147,2022_2024,BTP,Sokodé,rsi,23,94041713.32477573,1093911.0992048446,1,0.7737489308732803,0,0.6265801711516661,0,0.9896039296009922,0,0.1903189653835743,84928935.56480163,11982476.577529836,1,0.0,782026.384406368,,6,1,1,1,19,0.903098556610694,0,0,0,1,0,0,0,0
ENT_00148,2022_2024,BTP,Aného,large,89,252071572.61543816,40684716.45778975,1,0.7722672329522166,1,0.3932681167957617,1,0.9768030486095088,0,0.3242953658245498,152963292.02382565,38784837.04399104,1,4285382.569096038,24486029.460837256,,5,0,1,0,75,0.6068248412016983,0,0,0,1,0,1,0,1
ENT_00149,2022_2024,transport,Lomé,large,145,931472202.8743268,46333352.27746451,1,0.859420711397333,1,0.7497349631926542,1,0.8749601850557663,0,0.4123566365856095,672844106.1434753,172570330.0306474,1,10983297.22748864,35506600.29458476,,10,1,0,0,123,0.7223448043508118,0,0,0,1,0,0,0,0
ENT_00150,2022_2024,transport,Tsévié,rsi,11,73972400.06045118,4990619.134786317,1,0.7520683499653716,0,0.5454745039892,0,0.6728563291201309,0,0.2282313605328795,39882819.79082227,12067086.014172306,1,0.0,3978910.4484504126,,3,1,1,0,9,0.539158115164974,0,0,0,1,0,0,0,0
ENT_00151,2022_2024,agriculture,Dapaong,rsi,14,53865753.587637424,1735668.6435114215,0,0.7817380360340728,0,0.6716298393690138,0,0.9346943320879766,0,0.2666425041397793,37686855.11383756,0.0,0,0.0,1349436.3079155104,,0,1,0,0,11,0.6996440707456651,0,0,0,1,0,0,0,0
ENT_00152,2022_2024,restauration,Tsévié,rsi,8,53444357.23129504,6719401.684266916,0,0.6893546731956038,0,0.4374836895264153,0,0.754699074360396,0,0.3312424251708881,36215496.492343016,0.0,0,0.0,4150207.510787821,,6,0,0,0,6,0.6776299382853567,0,0,0,1,0,0,0,0
ENT_00153,2022_2024,BTP,Aného,informal,3,22637616.271451566,2642336.9148525866,0,0.8817421451846278,0,0.4991361990871779,0,0.8113433831674454,1,0.102681835292616,11155266.70227767,0.0,0,0.0,,0.0,55,0,0,0,2,0.4927756778148786,0,0,1,0,0,0,1,1
ENT_00154,2022_2024,agriculture,Kara,informal,2,11770952.60453187,282306.2573695348,0,0.9318098079167806,0,0.7409888857928555,0,0.9499238267042202,1,0.377386942173932,7206525.76030789,,0,0.0,194738.7536129432,1.0,10,1,0,0,1,0.6122296132203732,1,0,0,0,0,0,0,0
ENT_00155,2022_2024,industrie,Dapaong,rsi,14,92682503.10215004,5573649.02815983,1,0.5888956986541181,0,0.6237326771347631,0,0.97462721128314,0,0.1398347797113405,73576945.02696408,9585382.346557535,1,0.0,4207795.609198775,,1,1,0,0,11,0.7938601414969472,0,0,0,1,0,0,0,0
ENT_00156,2022_2024,BTP,Lomé,rsi,19,53780641.45734917,3980016.908044418,0,0.903422563780913,0,0.3517763268095167,0,0.8885284460119064,0,0.0950485753610508,44627124.15478998,0.0,0,0.0,,,7,1,0,0,16,0.8297990307568494,0,0,1,1,0,0,0,0
ENT_00157,2022_2024,restauration,Kara,informal,1,11592268.461154789,530132.1936652639,0,0.9755041290607868,0,0.6732141829948105,0,0.970512568038424,1,0.2650398972751709,6953329.433195079,0.0,0,0.0,196077.32866940065,0.0,2,0,1,0,0,0.5998247415072726,0,0,0,0,0,0,1,1
ENT_00158,2022_2024,transport,Sokodé,informal,1,8852230.099492699,894885.0540487915,0,0.8236933021896177,0,0.561460862276925,0,0.962210852600425,1,0.4779602333880725,4922321.045626573,,0,,645870.6217713832,1.0,8,0,0,1,0,0.5560543490513944,1,1,0,0,0,0,0,0
ENT_00159,2022_2024,BTP,Tsévié,rsi,6,32571287.53587611,3049728.5948059224,0,0.6058388430997195,0,0.796005551837631,0,0.7514683685262418,0,0.2551879764556494,26285101.780609965,0.0,0,0.0,1736289.054829547,,1,0,1,0,5,0.8070022332294314,0,0,0,1,0,0,0,0
ENT_00160,2022_2024,services,Kara,rsi,12,50942985.83686829,1137450.7539551351,0,0.9102915273952452,0,0.7113648743895961,0,0.993427893508156,0,0.228632416929641,32730758.067344792,0.0,0,,746469.791218569,,2,1,1,1,10,0.6424978341897069,0,1,0,1,0,0,0,0
ENT_00161,2022_2024,BTP,Kara,informal,1,4312907.434614053,534433.8458500588,0,0.7121947110492157,0,0.708500856566213,0,0.7154979456155943,1,0.4604410214538764,3537465.080282785,,0,0.0,405938.5746032807,0.0,7,1,1,0,0,0.8202042668229305,1,0,0,0,0,0,0,0
ENT_00162,2022_2024,transport,Atakpamé,informal,6,23067843.839472484,2008096.2076345568,0,0.8482770091333361,0,0.4969421313234425,0,0.9697384567604924,1,0.2070839673201015,15898474.216047725,0.0,0,0.0,1613529.2678216174,0.0,24,1,0,0,5,0.6892050391308393,0,0,0,0,0,0,1,1
ENT_00163,2022_2024,restauration,Dapaong,large,223,1476738410.081915,55873966.66867412,1,0.7158571895845248,1,0.7567573155786177,1,0.6732386266724243,0,0.1898429306616689,788339432.507016,172450461.38827863,1,10727482.76101713,36220914.75640769,,0,0,1,0,189,0.5338382391389729,0,0,0,1,0,0,0,0
ENT_00164,2022_2024,services,Dapaong,rsi,10,31083677.167382948,2716734.384637194,0,0.955209030469594,0,0.3076220112124422,0,0.6489013112803392,0,0.1433178692928941,20728840.06465558,0.0,0,0.0,2543298.316607431,,4,0,0,1,8,0.6668721963953154,0,0,0,1,0,0,0,0
ENT_00165,2022_2024,agriculture,Aného,informal,1,6389942.908342004,433869.0591331445,0,0.6937312197514609,0,0.7597556628654998,0,0.9391355364439,1,0.3606137134918753,4154032.7551246174,0.0,0,0.0,288819.1039022461,,1,1,0,0,0,0.6500891815013827,0,0,0,1,0,0,0,0
ENT_00166,2022_2024,restauration,Atakpamé,informal,2,20675017.0579243,1723587.1563852069,0,0.7290011745586733,0,0.8411484665362076,0,0.9534327702273092,1,0.4852941882502498,17884768.219308637,0.0,0,0.0,1267752.0039814117,1.0,4,1,0,0,1,0.8650424891646598,0,0,0,0,0,0,0,0
ENT_00167,2022_2024,BTP,Dapaong,large,191,937887803.0706208,142947413.09378588,1,0.7077345894126823,1,0.8848444810286997,1,0.9363891587598928,0,0.6114408701941375,334153302.97848606,,1,29912350.61625658,105232640.45891066,,10,1,1,0,162,0.3562828111043524,1,0,0,1,0,0,0,0
ENT_00168,2022_2024,transport,Kara,informal,3,27951859.60157492,2834176.034273231,0,0.812493477004778,0,0.6833417997566464,0,0.8482074782838027,1,0.3041056074824756,19612770.48157892,0.0,0,,1264512.4370251498,1.0,3,0,0,0,2,0.701662456850415,0,1,0,0,0,0,0,0
ENT_00169,2022_2024,transport,Dapaong,informal,3,23108283.948093805,793330.819928112,0,0.7650357368294998,0,0.4303076394591543,0,0.7112098458638327,1,0.1553929741504198,16696375.321779436,,0,,565469.9330304677,0.0,23,0,1,0,2,0.7225277030212672,1,1,0,0,0,0,1,1
