enterprise_id,period,sector,region,ca_segment,n_employes,gt_ca_reel,gt_benefice_reel,gt_tva_active,gt_tva_compliance,gt_tva_due,gt_is_active,gt_is_compliance,gt_is_due,gt_tpu_active,gt_tpu_compliance,gt_irpp_susp_active,obs_ca_declare,obs_tva_declaree,obs_tva_assujetti_declare,obs_is_declare,obs_benefice_declare,obs_retard_paiement_jours,obs_has_compte_bancaire,obs_utilise_facturation_electronique,obs_a_ete_audite,obs_n_employes_declare,obs_ratio_sous_declaration,obs_tva_missing,obs_is_missing,obs_benefice_missing,label_tva_non_conforme,label_is_non_conforme,label_any_non_conforme
ENT_00125,2022_2024,industrie,Dapaong,informal,30,3811086,441719,0,0.99,0,0,0.7004,0,1,0.3855,0,2690186,0.0,False,0.0,0.0,2,True,False,False,24,0.7059,False,False,False,0,0,0
ENT_00126,2022_2024,industrie,Sokodé,reel,4,250924149,12881359,1,0.8525,45166347,1,0.8664,3735594,0,0.1527,0,198061700,36249371.0,True,1791489.0,6177547.0,2,True,True,False,3,0.7893,False,False,False,0,0,0
ENT_00127,2022_2024,industrie,Lomé,rsi,31,56575103,7660748,0,0.8144,0,0,0.4967,0,0,0.3881,0,33167723,0.0,False,,,1,False,True,False,27,0.5863,False,True,True,0,0,0
ENT_00128,2022_2024,services,Atakpamé,informal,64,6941035,1648809,0,0.962,0,0,0.1527,0,1,0.6167,0,5990238,0.0,False,0.0,0.0,4,True,True,False,50,0.863,False,False,False,0,0,0
ENT_00129,2022_2024,restauration,Kara,reel,2,169670543,98022338,1,0.7939,30540698,1,0.7731,28426478,0,0.2578,0,156508720,28831572.0,True,11873528.0,40943200.0,12,False,False,True,1,0.9224,False,False,False,0,0,0
ENT_00130,2022_2024,restauration,Sokodé,informal,1,5805811,3253982,0,0.5072,0,0,0.6506,0,1,0.8825,0,4597176,0.0,False,0.0,0.0,0,True,True,True,1,0.7918,False,False,False,0,0,0
ENT_00131,2022_2024,restauration,Tsévié,informal,18,4800335,1969971,0,0.5357,0,0,0.6822,0,1,0.1892,0,3877835,,False,0.0,,21,False,False,False,15,0.8078,True,False,True,0,0,1
ENT_00132,2022_2024,BTP,Sokodé,informal,10,5153320,351991,0,0.9279,0,0,0.6441,0,1,0.2333,0,3966087,0.0,False,0.0,0.0,13,True,False,False,8,0.7696,False,False,False,0,0,1
ENT_00133,2022_2024,restauration,Kara,informal,1,13356735,3856536,0,0.1952,0,0,0.4199,0,1,0.3713,0,6535211,0.0,False,0.0,0.0,14,False,False,False,1,0.4893,False,False,False,0,0,0
ENT_00134,2022_2024,services,Lomé,reel,5,1558680944,228058570,1,0.8308,280562570,1,0.6948,66136985,0,0.3695,0,971322449,166177380.0,True,0.0,0.0,32,False,True,False,3,0.6232,False,False,False,0,0,0
ENT_00135,2022_2024,agriculture,Dapaong,rsi,25,68190489,7119402,1,0.453,12274288,0,0.614,0,0,0.2341,0,37724479,6819036.0,True,0.0,0.0,22,False,True,False,22,0.5532,False,False,False,1,0,1
ENT_00136,2022_2024,agriculture,Lomé,informal,2,28146288,9381381,0,0.4492,0,0,0.9394,0,1,0.7351,0,12267210,0.0,False,0.0,0.0,0,False,True,False,1,0.4358,False,False,False,0,0,0
ENT_00137,2022_2024,transport,Kpalimé,informal,5,5335543,1625781,0,0.9548,0,0,0.5388,0,1,0.2113,0,3465443,0.0,False,0.0,,13,False,False,False,4,0.6495,False,False,True,0,0,1
ENT_00138,2022_2024,commerce,Lomé,reel,45,469102247,137445968,1,0.7914,84438404,1,0.949,39859331,0,0.2208,0,244252402,0.0,False,28998656.0,99995367.0,11,False,True,False,51,0.5207,False,False,False,0,0,0
ENT_00139,2022_2024,BTP,Kpalimé,reel,35,546723601,206802504,1,0.9374,98410248,1,0.863,59972726,0,0.0922,0,284590720,0.0,False,20833498.0,71839650.0,1,False,True,False,22,0.5205,False,False,False,0,0,0
ENT_00140,2022_2024,commerce,Kpalimé,informal,6,10217602,884918,0,0.2449,0,0,0.7417,0,1,0.1063,0,6094963,0.0,False,0.0,,10,False,False,True,5,0.5965,False,False,True,0,0,1
ENT_00141,2022_2024,restauration,Dapaong,reel,9,170305086,6810540,1,0.7405,30654915,1,0.6685,1975057,0,0.29,0,138350709,24244469.0,True,0.0,0.0,0,True,False,False,6,0.8124,False,False,False,0,0,0
ENT_00142,2022_2024,transport,Tsévié,rsi,1,99900000,21785410,1,0.9486,17982000,0,0.8114,0,0,0.2716,0,88298332,16573414.0,True,0.0,,1,True,True,False,1,0.8839,False,False,True,0,0,0
ENT_00143,2022_2024,agriculture,Kpalimé,rsi,25,65984131,19775645,1,0.5445,11877144,0,0.7088,0,0,0.5455,0,45968786,,False,0.0,0.0,7,True,False,False,27,0.6967,True,False,False,0,0,0
ENT_00144,2022_2024,industrie,Dapaong,informal,34,14281534,6857136,0,0.907,0,0,0.4386,0,1,0.3175,0,8709782,,False,0.0,0.0,0,True,False,False,30,0.6099,True,False,False,0,0,0
ENT_00145,2022_2024,industrie,Lomé,rsi,16,63989561,17250205,1,0.6297,11518121,0,0.6379,0,0,0.0414,0,45579008,8314028.0,True,,0.0,4,True,True,False,12,0.7123,False,True,False,0,0,0
ENT_00146,2022_2024,transport,Atakpamé,reel,19,100000000,15817884,1,0.9141,18000000,1,0.5979,4587186,0,0.4165,0,69810448,11945452.0,True,3423460.0,11805035.0,0,True,True,False,15,0.6981,False,False,False,0,0,0
ENT_00147,2022_2024,transport,Kara,informal,8,26110363,5433635,0,0.9575,0,0,0.2248,0,1,0.6428,0,3350868,0.0,False,0.0,0.0,3,True,False,False,6,0.1283,False,False,False,0,0,0
ENT_00148,2022_2024,services,Sokodé,informal,1,11464812,421039,0,0.99,0,0,0.5702,0,1,0.8313,0,7984255,,False,0.0,0.0,7,True,False,True,1,0.6964,True,False,False,0,0,0
ENT_00149,2022_2024,commerce,Tsévié,informal,10,29900000,7595864,0,0.4877,0,0,0.6771,0,1,0.068,0,13465334,0.0,False,0.0,0.0,0,False,False,False,11,0.4503,False,False,False,0,0,1
ENT_00150,2022_2024,services,Lomé,rsi,3,31490529,12766151,0,0.7584,0,0,0.8123,0,0,0.1567,0,14276965,0.0,False,0.0,0.0,7,False,False,True,2,0.4534,False,False,False,0,0,0
ENT_00151,2022_2024,agriculture,Tsévié,rsi,68,31082837,5609243,0,0.5712,0,0,0.9298,0,0,0.3608,0,30012265,0.0,False,,,12,False,False,False,59,0.9656,False,True,True,0,0,0
ENT_00152,2022_2024,commerce,Dapaong,informal,11,6357605,2173096,0,0.4958,0,0,0.3792,0,1,0.3213,0,5056650,0.0,False,,,15,False,False,False,11,0.7954,False,True,True,0,0,0
ENT_00153,2022_2024,restauration,Kara,informal,8,14471746,4306414,0,0.8815,0,0,0.5579,0,1,0.2166,0,13689228,,False,0.0,0.0,59,True,False,False,5,0.9459,True,False,False,0,0,1
ENT_00154,2022_2024,services,Dapaong,reel,31,100000000,31528917,1,0.6337,18000000,1,0.9041,9143386,0,0.2021,0,72837218,13080914.0,True,1867525.0,6439740.0,4,True,False,False,27,0.7284,False,False,False,0,0,0
ENT_00155,2022_2024,agriculture,Tsévié,informal,15,8027117,963254,0,0.3259,0,0,0.909,0,1,0.4263,0,4379371,0.0,False,0.0,0.0,2,True,False,False,13,0.5456,False,False,False,0,0,0
ENT_00156,2022_2024,agriculture,Tsévié,reel,5,395886310,182454596,1,0.1485,71259536,1,0.3444,52911833,0,0.2537,0,242335298,0.0,False,31527708.0,,35,False,True,False,4,0.6121,False,False,True,1,1,1
ENT_00157,2022_2024,industrie,Atakpamé,informal,31,16544898,2918899,0,0.8665,0,0,0.6869,0,1,0.5111,0,8524387,0.0,False,0.0,0.0,5,True,False,False,23,0.5152,False,False,False,0,0,0
ENT_00158,2022_2024,restauration,Atakpamé,rsi,14,99900000,49225002,1,0.9795,17982000,0,0.4476,0,0,0.4328,0,60771767,10254818.0,True,,0.0,1,False,False,False,12,0.6083,False,True,False,0,0,0
ENT_00159,2022_2024,BTP,Dapaong,rsi,8,44768002,4670878,0,0.531,0,0,0.6371,0,0,0.5776,0,23957334,0.0,False,0.0,0.0,16,False,False,False,7,0.5351,False,False,False,0,0,0
ENT_00160,2022_2024,commerce,Kpalimé,rsi,2,55807634,24361406,0,0.7339,0,0,0.3838,0,0,0.057,0,43514737,,False,0.0,0.0,2,True,False,False,1,0.7797,True,False,False,0,0,0
ENT_00161,2022_2024,BTP,Tsévié,informal,5,17037052,4789718,0,0.8763,0,0,0.7742,0,1,0.4006,0,7749073,0.0,False,,0.0,1,False,False,False,3,0.4548,False,True,False,0,0,0
ENT_00162,2022_2024,commerce,Kara,informal,12,20240680,2611963,0,0.5286,0,0,0.6043,0,1,0.3919,0,13620472,0.0,False,0.0,0.0,4,False,True,False,7,0.6729,False,False,False,0,0,0
ENT_00163,2022_2024,restauration,Atakpamé,informal,1,6821446,3776692,0,0.4802,0,0,0.477,0,1,0.5022,0,5411987,,False,0.0,0.0,6,False,False,False,1,0.7934,True,False,False,0,0,0
ENT_00164,2022_2024,services,Tsévié,rsi,1,82555097,23443472,1,0.7444,14859917,0,0.5338,0,0,0.4647,0,59019523,10355603.0,True,,0.0,2,True,False,False,1,0.7149,False,True,False,0,0,0
ENT_00165,2022_2024,transport,Dapaong,reel,7,134342815,14119220,1,0.8044,24181707,1,0.8076,4094574,0,0.0853,0,77091743,13448558.0,True,3753685.0,12943741.0,5,True,False,False,5,0.5738,False,False,False,0,0,0
ENT_00166,2022_2024,agriculture,Dapaong,rsi,1,42435693,27372297,0,0.3832,0,0,0.7055,0,0,0.1877,0,35257532,0.0,False,0.0,,20,True,True,True,1,0.8308,False,False,True,0,0,0
ENT_00167,2022_2024,services,Lomé,reel,8,298044209,44025560,1,0.8123,53647958,1,0.6209,12767412,0,0.2398,0,242076133,42862160.0,True,8387101.0,28921037.0,2,True,False,False,7,0.8122,False,False,False,0,0,0
ENT_00168,2022_2024,transport,Sokodé,informal,14,5836866,3239566,0,0.6506,0,0,0.7034,0,1,0.6148,0,4888387,,False,0.0,0.0,18,False,False,False,14,0.8375,True,False,False,0,0,0
ENT_00169,2022_2024,industrie,Kpalimé,informal,48,13011738,6373802,0,0.9797,0,0,0.519,0,1,0.8273,0,8249462,0.0,False,0.0,0.0,2,True,True,False,40,0.634,False,False,False,0,0,0
ENT_00170,2022_2024,BTP,Tsévié,reel,5,481364729,233389466,1,0.831,86645651,1,0.3185,67682945,0,0.2854,0,257507288,46024007.0,True,0.0,0.0,4,False,False,False,4,0.535,False,False,False,0,1,1
ENT_00171,2022_2024,commerce,Kara,reel,3,267001324,84562874,1,0.9213,48060238,1,0.7932,24523233,0,0.4546,0,212175044,38419248.0,True,,0.0,24,True,False,False,2,0.7947,False,True,False,0,0,0
ENT_00172,2022_2024,industrie,Lomé,informal,4,10695521,1022615,0,0.9349,0,0,0.1316,0,1,0.7247,0,9471992,0.0,False,0.0,0.0,0,True,True,False,4,0.8856,False,False,False,0,0,0
ENT_00173,2022_2024,restauration,Kpalimé,informal,108,8288109,794967,0,0.4628,0,0,0.6901,0,1,0.2583,0,5316810,0.0,False,0.0,0.0,27,False,False,False,95,0.6415,False,False,False,0,0,1
ENT_00174,2022_2024,restauration,Atakpamé,informal,1,6638966,621047,0,0.4414,0,0,0.8816,0,1,0.5643,0,4001693,0.0,False,0.0,0.0,1,True,False,False,1,0.6028,False,False,False,0,0,0
ENT_00175,2022_2024,transport,Atakpamé,rsi,11,48774420,26746988,0,0.8938,0,0,0.6579,0,0,0.2099,0,38729686,0.0,False,0.0,0.0,5,True,False,False,8,0.7941,False,False,False,0,0,0
ENT_00176,2022_2024,commerce,Tsévié,informal,27,28981549,5888516,0,0.5126,0,0,0.8005,0,1,0.2547,0,16891346,0.0,False,,,62,False,False,False,26,0.5828,False,True,True,0,0,1
ENT_00177,2022_2024,industrie,Lomé,informal,29,6950021,2096491,0,0.7587,0,0,0.9394,0,1,0.7492,0,4619427,0.0,False,0.0,0.0,4,False,True,False,23,0.6647,False,False,False,0,0,0
ENT_00178,2022_2024,industrie,Sokodé,informal,31,7114176,3357634,0,0.9638,0,0,0.8151,0,1,0.5268,0,4948173,0.0,False,0.0,0.0,7,True,False,False,37,0.6955,False,False,False,0,0,0
ENT_00179,2022_2024,commerce,Sokodé,informal,2,3195808,552221,0,0.5344,0,0,0.6268,0,1,0.6691,0,2498026,0.0,False,0.0,0.0,5,True,False,False,1,0.7817,False,False,False,0,0,0
ENT_00180,2022_2024,industrie,Lomé,reel,25,642081095,241233199,1,0.7635,115574597,1,0.6135,69957628,0,0.1203,0,426430356,77686665.0,True,,0.0,8,False,True,False,19,0.6641,False,True,False,0,0,0
ENT_00181,2022_2024,agriculture,Kara,informal,2,21333532,4515271,0,0.2984,0,0,0.4643,0,1,0.1041,0,12614102,,False,,0.0,0,False,False,False,1,0.5913,True,True,False,0,0,1
ENT_00182,2022_2024,transport,Sokodé,informal,45,7528044,1206981,0,0.698,0,0,0.5682,0,1,0.9324,0,4823593,0.0,False,0.0,0.0,4,True,False,False,44,0.6407,False,False,False,0,0,0
ENT_00183,2022_2024,BTP,Atakpamé,rsi,24,80785385,11171038,1,0.7702,14541369,0,0.7686,0,0,0.1237,0,65773985,12041698.0,True,0.0,,6,True,True,False,21,0.8142,False,False,True,0,0,0
ENT_00184,2022_2024,agriculture,Tsévié,informal,15,20000787,12667588,0,0.1955,0,0,0.6266,0,1,0.3524,0,18196534,0.0,False,0.0,0.0,26,True,True,True,12,0.9098,False,False,False,0,0,0
ENT_00185,2022_2024,industrie,Kara,reel,105,424842375,54866588,1,0.9751,76471628,1,0.6396,15911311,0,0.7138,0,208590128,37331958.0,True,,,9,True,False,False,98,0.491,False,True,True,0,0,0
ENT_00186,2022_2024,agriculture,Sokodé,rsi,54,44512193,8014826,0,0.1958,0,0,0.8018,0,0,0.1827,0,37353199,0.0,False,0.0,0.0,3,False,False,False,45,0.8392,False,False,False,0,0,0
ENT_00187,2022_2024,services,Tsévié,informal,43,4131799,1082257,0,0.6888,0,0,0.6932,0,1,0.0839,0,3170742,0.0,False,0.0,0.0,43,True,False,False,29,0.7674,False,False,False,0,0,1
ENT_00188,2022_2024,commerce,Tsévié,informal,21,14748390,3988802,0,0.5064,0,0,0.9079,0,1,0.0377,0,6379242,0.0,False,0.0,0.0,9,False,False,False,17,0.4325,False,False,False,0,0,1
ENT_00189,2022_2024,industrie,Kpalimé,rsi,17,43284848,8072144,0,0.9103,0,0,0.7909,0,0,0.5727,0,26129830,0.0,False,,,14,False,False,False,13,0.6037,False,True,True,0,0,0
ENT_00190,2022_2024,transport,Sokodé,informal,9,4886714,1515400,0,0.8266,0,0,0.7492,0,1,0.2388,0,2550007,0.0,False,0.0,0.0,22,True,False,False,8,0.5218,False,False,False,0,0,1
ENT_00191,2022_2024,agriculture,Tsévié,reel,11,167853444,36087664,1,0.3506,30213620,1,0.7063,10465423,0,0.1738,0,84499068,0.0,False,0.0,0.0,2,False,False,False,10,0.5034,False,False,False,1,0,1
ENT_00192,2022_2024,BTP,Kara,reel,15,104222236,26568775,1,0.982,18760002,1,0.4556,7704945,0,0.0313,0,82523511,14948309.0,True,0.0,,1,True,True,False,10,0.7918,False,False,True,0,1,1
ENT_00193,2022_2024,transport,Tsévié,reel,10,972080900,179166070,1,0.9201,174974562,1,0.6543,51958160,0,0.1144,0,764819008,136983259.0,True,0.0,,2,False,False,False,6,0.7868,False,False,True,0,0,0
ENT_00194,2022_2024,transport,Sokodé,rsi,5,30000000,14163235,0,0.8866,0,0,0.7228,0,0,0.4189,0,22527660,,False,0.0,0.0,24,False,False,False,5,0.7509,True,False,False,0,0,0
ENT_00195,2022_2024,agriculture,Sokodé,informal,6,4018707,1083762,0,0.355,0,0,0.6783,0,1,0.1345,0,2776168,0.0,False,0.0,0.0,54,True,True,False,5,0.6908,False,False,False,0,0,1
ENT_00196,2022_2024,services,Lomé,informal,37,9309358,2434868,0,0.8485,0,0,0.6946,0,1,0.4735,0,5722179,0.0,False,0.0,0.0,4,False,False,False,31,0.6147,False,False,False,0,0,0
ENT_00197,2022_2024,transport,Lomé,rsi,63,30000000,3671700,0,0.9467,0,0,0.7325,0,0,0.3274,0,20494968,0.0,False,0.0,0.0,13,True,False,False,66,0.6832,False,False,False,0,0,0
ENT_00198,2022_2024,transport,Kara,informal,7,9863013,3025589,0,0.9135,0,0,0.623,0,1,0.5924,0,8616511,0.0,False,,0.0,21,True,True,False,3,0.8736,False,True,False,0,0,0
ENT_00199,2022_2024,agriculture,Kara,rsi,29,60943821,11249570,1,0.3616,10969888,0,0.9617,0,0,0.2075,0,56270365,0.0,False,0.0,0.0,17,True,False,False,27,0.9233,False,False,False,1,0,1
ENT_00200,2022_2024,commerce,Dapaong,reel,3,987812544,390225055,1,0.8866,177806258,1,0.6426,113165266,0,0.6019,0,712119462,0.0,False,0.0,0.0,4,True,False,True,2,0.7209,False,False,False,0,0,0
ENT_00201,2022_2024,agriculture,Atakpamé,informal,9,3638056,739343,0,0.3536,0,0,0.7363,0,1,0.4361,0,2901912,0.0,False,0.0,0.0,1,False,True,False,7,0.7977,False,False,False,0,0,0
ENT_00202,2022_2024,BTP,Dapaong,informal,3,13157655,3156944,0,0.6053,0,0,0.5456,0,1,0.1185,0,12178507,0.0,False,,0.0,35,False,True,False,2,0.9256,False,True,False,0,0,1
ENT_00203,2022_2024,BTP,Atakpamé,informal,154,13189303,774841,0,0.8419,0,0,0.8919,0,1,0.247,0,10475367,0.0,False,,0.0,8,False,False,False,117,0.7942,False,True,False,0,0,1
ENT_00204,2022_2024,transport,Kpalimé,reel,12,100000000,30374351,1,0.9296,18000000,1,0.4646,8808562,0,0.8034,0,43679754,7703774.0,True,7193896.0,24806539.0,4,False,True,False,8,0.4368,False,False,False,0,1,1
ENT_00205,2022_2024,services,Tsévié,informal,35,5790781,308674,0,0.7967,0,0,0.6705,0,1,0.2414,0,4214002,0.0,False,0.0,0.0,31,False,False,False,18,0.7277,False,False,False,0,0,1
ENT_00206,2022_2024,restauration,Tsévié,informal,13,5200342,1647551,0,0.6405,0,0,0.5032,0,1,0.4461,0,4047080,0.0,False,0.0,0.0,4,False,False,False,8,0.7782,False,False,False,0,0,0
ENT_00207,2022_2024,transport,Kara,rsi,13,50048391,21310023,0,0.9769,0,0,0.3117,0,0,0.1603,0,32866537,0.0,False,0.0,0.0,10,True,False,False,12,0.6567,False,False,False,0,0,0
ENT_00208,2022_2024,services,Kpalimé,reel,6,1115799665,164832385,1,0.6748,200843940,1,0.6782,47801392,0,0.7989,0,873236088,164873650.0,True,20248464.0,69822288.0,1,True,False,False,5,0.7826,False,False,False,0,0,0
ENT_00209,2022_2024,services,Kara,reel,42,135907954,64112663,1,0.8486,24463432,1,0.6849,18592672,0,0.8967,0,121195295,22291052.0,True,,51829378.0,0,False,True,False,37,0.8917,False,True,False,0,0,0
ENT_00210,2022_2024,transport,Lomé,reel,4,100000000,36274264,1,0.7334,18000000,1,0.5193,10519537,0,0.4213,0,81799510,0.0,False,0.0,0.0,6,True,False,False,3,0.818,False,False,False,0,0,0
ENT_00211,2022_2024,services,Sokodé,informal,7,29900000,17056560,0,0.8028,0,0,0.615,0,1,0.1763,0,21248586,0.0,False,0.0,,1,False,False,False,4,0.7107,False,False,True,0,0,1
ENT_00212,2022_2024,transport,Tsévié,informal,13,14163755,2428635,0,0.8081,0,0,0.7101,0,1,0.1332,0,11972619,0.0,False,0.0,,15,False,False,False,10,0.8453,False,False,True,0,0,1
ENT_00213,2022_2024,BTP,Lomé,rsi,7,34325701,2512869,0,0.6281,0,0,0.6793,0,0,0.7591,0,25697939,0.0,False,0.0,0.0,19,False,False,True,6,0.7487,False,False,False,0,0,0
ENT_00214,2022_2024,industrie,Kpalimé,informal,9,4990552,935842,0,0.969,0,0,0.6188,0,1,0.4841,0,3410285,0.0,False,0.0,0.0,14,False,True,False,7,0.6833,False,False,False,0,0,0
ENT_00215,2022_2024,BTP,Lomé,reel,22,184573693,123993031,1,0.86,33223265,1,0.5989,35957979,0,0.6954,0,95655735,16277336.0,True,,0.0,2,True,False,False,13,0.5183,False,True,False,0,0,0
ENT_00216,2022_2024,agriculture,Kpalimé,rsi,13,40625962,388832,0,0.4764,0,0,0.5429,0,0,0.5507,0,39881238,0.0,False,,0.0,2,False,False,True,14,0.9817,False,True,False,0,0,0
ENT_00217,2022_2024,industrie,Tsévié,rsi,22,50251676,6468020,0,0.901,0,0,0.6714,0,0,0.1716,0,33894283,,False,0.0,,33,True,False,False,20,0.6745,True,False,True,0,0,0
ENT_00218,2022_2024,services,Kara,informal,33,10571564,3307421,0,0.9707,0,0,0.7111,0,1,0.7772,0,5969378,,False,0.0,0.0,11,True,False,False,26,0.5647,True,False,False,0,0,0
ENT_00219,2022_2024,BTP,Tsévié,informal,73,10110957,4114136,0,0.9761,0,0,0.6077,0,1,0.2282,0,8390263,,False,0.0,0.0,6,False,False,False,64,0.8298,True,False,False,0,0,1
ENT_00220,2022_2024,transport,Lomé,informal,7,8151407,736247,0,0.9006,0,0,0.6006,0,1,0.2713,0,5989972,0.0,False,0.0,0.0,12,False,False,False,5,0.7348,False,False,False,0,0,1
ENT_00221,2022_2024,services,Sokodé,informal,16,7128304,2804171,0,0.9432,0,0,0.489,0,1,0.6213,0,5761275,0.0,False,0.0,0.0,0,False,True,False,17,0.8082,False,False,False,0,0,0
ENT_00222,2022_2024,agriculture,Tsévié,rsi,1,52559465,28215054,0,0.4177,0,0,0.6466,0,0,0.07,0,34417104,,False,0.0,,3,False,False,False,1,0.6548,True,False,True,0,0,0
ENT_00223,2022_2024,agriculture,Tsévié,informal,73,6698288,417125,0,0.2853,0,0,0.5582,0,1,0.2922,0,4451888,,False,0.0,0.0,9,False,False,True,69,0.6646,True,False,False,0,0,1
ENT_00224,2022_2024,services,Kpalimé,rsi,13,70051672,23715211,1,0.9761,12609301,0,0.4704,0,0,0.5081,0,44025094,7600246.0,True,0.0,0.0,1,True,True,False,13,0.6285,False,False,False,0,0,0
ENT_00225,2022_2024,agriculture,Atakpamé,informal,13,7158120,1660614,0,0.2062,0,0,0.3782,0,1,0.2462,0,5469397,0.0,False,0.0,0.0,0,False,False,False,11,0.7641,False,False,False,0,0,1
ENT_00226,2022_2024,services,Tsévié,informal,1,2237327,1070904,0,0.9022,0,0,0.8648,0,1,0.4369,0,1238720,0.0,False,0.0,0.0,4,False,True,False,1,0.5537,False,False,False,0,0,0
ENT_00227,2022_2024,restauration,Kpalimé,informal,2,1500464,183921,0,0.6627,0,0,0.6438,0,1,0.154,0,1023972,0.0,False,,,33,False,False,False,1,0.6824,False,True,True,0,0,1
ENT_00228,2022_2024,transport,Kara,informal,15,13417809,2281129,0,0.9118,0,0,0.9517,0,1,0.1224,0,13829210,0.0,False,0.0,0.0,21,False,False,False,17,1.0307,False,False,False,0,0,1
ENT_00229,2022_2024,BTP,Dapaong,rsi,142,34282367,18426004,0,0.945,0,0,0.7318,0,0,0.2461,0,21083382,0.0,False,0.0,0.0,10,True,False,False,94,0.615,False,False,False,0,0,0
ENT_00230,2022_2024,BTP,Dapaong,informal,2,24842849,3062061,0,0.9851,0,0,0.7475,0,1,0.4711,0,19620883,0.0,False,0.0,0.0,25,True,False,True,2,0.7898,False,False,False,0,0,0
ENT_00231,2022_2024,services,Lomé,informal,4,4396370,40935,0,0.7039,0,0,0.6415,0,1,0.4021,0,2064596,0.0,False,0.0,0.0,1,False,True,False,2,0.4696,False,False,False,0,0,0
ENT_00232,2022_2024,services,Sokodé,rsi,15,56318526,20173234,0,0.9447,0,0,0.4045,0,0,0.0399,0,42116291,0.0,False,,0.0,10,True,False,False,16,0.7478,False,True,False,0,0,0
ENT_00233,2022_2024,restauration,Lomé,reel,19,255727631,66040975,1,0.969,46030974,1,0.4539,19151883,0,0.8104,0,132109062,23646680.0,True,26567214.0,91611084.0,11,True,False,False,15,0.5166,False,False,False,0,1,1
ENT_00234,2022_2024,agriculture,Dapaong,reel,56,1468132532,183894377,1,0.2299,264263856,1,0.2876,53329369,0,0.1024,0,993347534,175639919.0,True,0.0,0.0,18,True,False,True,56,0.6766,False,False,False,1,1,1
ENT_00235,2022_2024,restauration,Kara,rsi,4,84575192,10036073,1,0.9807,15223535,0,0.5179,0,0,0.6652,0,59205844,,True,0.0,0.0,10,True,True,False,2,0.7,True,False,False,0,0,0
ENT_00236,2022_2024,restauration,Sokodé,informal,44,2735253,1584573,0,0.4052,0,0,0.5753,0,1,0.6828,0,2253476,,False,0.0,0.0,2,True,False,False,52,0.8239,True,False,False,0,0,0
ENT_00237,2022_2024,services,Tsévié,informal,4,20242501,816551,0,0.7253,0,0,0.3582,0,1,0.3312,0,18066637,0.0,False,0.0,0.0,4,False,True,False,3,0.8925,False,False,False,0,0,0
ENT_00238,2022_2024,services,Atakpamé,informal,15,24646295,8069012,0,0.9321,0,0,0.5943,0,1,0.5131,0,16125914,0.0,False,0.0,0.0,3,True,False,False,15,0.6543,False,False,False,0,0,0
ENT_00239,2022_2024,agriculture,Kara,rsi,24,33215395,14778658,0,0.2113,0,0,0.697,0,0,0.0993,0,28260867,0.0,False,0.0,,19,True,False,False,17,0.8508,False,False,True,0,0,0
ENT_00240,2022_2024,BTP,Kara,informal,10,12771986,4605347,0,0.8708,0,0,0.8593,0,1,0.5505,0,9702268,0.0,False,0.0,0.0,15,False,False,False,5,0.7597,False,False,False,0,0,0
ENT_00241,2022_2024,agriculture,Kara,informal,7,7190841,2788448,0,0.4899,0,0,0.6489,0,1,0.354,0,4707568,0.0,False,0.0,0.0,2,True,False,True,6,0.6547,False,False,False,0,0,0
ENT_00242,2022_2024,transport,Atakpamé,informal,5,8757837,1447557,0,0.8281,0,0,0.5652,0,1,0.6705,0,7308611,0.0,False,0.0,0.0,8,False,True,False,3,0.8345,False,False,False,0,0,0
ENT_00243,2022_2024,BTP,Tsévié,informal,140,3427128,538047,0,0.7297,0,0,0.7674,0,1,0.669,0,2531274,0.0,False,,0.0,5,True,True,False,116,0.7386,False,True,False,0,0,0
ENT_00244,2022_2024,industrie,Lomé,reel,21,458625041,92492239,1,0.8584,82552507,1,0.4938,26822749,0,0.8905,0,343867626,59475971.0,True,32584403.0,112360009.0,10,False,True,False,17,0.7498,False,False,False,0,1,1
ENT_00245,2022_2024,agriculture,Lomé,rsi,1,37486397,9534571,0,0.607,0,0,0.2979,0,0,0.6721,0,24913727,0.0,False,,0.0,6,False,False,False,1,0.6646,False,True,False,0,0,0
ENT_00246,2022_2024,restauration,Sokodé,reel,9,101116502,42129581,1,0.5509,18200970,1,0.5663,12217578,0,0.1694,0,87127622,0.0,False,8853427.0,,2,False,True,False,5,0.8617,False,False,True,0,0,0
